seed,num_clusters,num_dims,spread,clf,optimal,biased,method,augmented_acc,added_points
6541,2,4,100,RF,0.988,0.7826666666666666,Imitate,0.9586666666666667,1225
6541,2,4,100,RF,0.988,0.7826666666666666,Mimic (ours),0.7726666666666666,411
8466,2,4,100,DT,0.9926666666666667,0.76,GMM,0.884,314
8466,2,4,100,DT,0.9926666666666667,0.76,Imitate,0.856,530
8466,2,4,100,DT,0.9926666666666667,0.76,Mimic (ours),0.886,234
8466,2,4,100,SVM,0.9953333333333333,0.8106666666666666,GMM,0.8673333333333333,314
8466,2,4,100,SVM,0.9953333333333333,0.8106666666666666,Imitate,0.8806666666666667,530
8466,2,4,100,SVM,0.9953333333333333,0.8106666666666666,Mimic (ours),0.9206666666666666,234
8466,2,4,100,RF,0.9966666666666667,0.7933333333333333,GMM,0.9033333333333333,314
8466,2,4,100,RF,0.9966666666666667,0.7933333333333333,Imitate,0.924,530
8466,2,4,100,RF,0.9966666666666667,0.7933333333333333,Mimic (ours),0.938,234
7582,2,4,100,DT,0.966,0.8546666666666667,GMM,0.882,399
7582,2,4,100,DT,0.966,0.8546666666666667,Imitate,0.9126666666666666,1162
7582,2,4,100,DT,0.966,0.8546666666666667,Mimic (ours),0.9393333333333334,476
7582,2,4,100,SVM,0.9673333333333334,0.8633333333333333,GMM,0.9406666666666667,399
7582,2,4,100,SVM,0.9673333333333334,0.8633333333333333,Imitate,0.9186666666666666,1162
7582,2,4,100,SVM,0.9673333333333334,0.8633333333333333,Mimic (ours),0.9333333333333333,476
7582,2,4,100,RF,0.978,0.8773333333333333,GMM,0.8973333333333333,399
7582,2,4,100,RF,0.978,0.8773333333333333,Imitate,0.96,1162
7582,2,4,100,RF,0.978,0.8773333333333333,Mimic (ours),0.9526666666666667,476
10227,2,4,100,DT,0.914,0.6706666666666666,GMM,0.7433333333333333,367
10227,2,4,100,DT,0.914,0.6706666666666666,Imitate,0.6206666666666667,1719
10227,2,4,100,DT,0.914,0.6706666666666666,Mimic (ours),0.8213333333333334,408
10227,2,4,100,SVM,0.8446666666666667,0.6566666666666666,GMM,0.6633333333333333,367
10227,2,4,100,SVM,0.8446666666666667,0.6566666666666666,Imitate,0.5773333333333334,1719
10227,2,4,100,SVM,0.8446666666666667,0.6566666666666666,Mimic (ours),0.758,408
10227,2,4,100,RF,0.946,0.6673333333333333,GMM,0.7573333333333333,367
10227,2,4,100,RF,0.946,0.6673333333333333,Imitate,0.6133333333333333,1719
10227,2,4,100,RF,0.946,0.6673333333333333,Mimic (ours),0.8173333333333334,408
2536,2,4,100,DT,0.972,0.7793333333333333,GMM,0.8746666666666667,339
2536,2,4,100,DT,0.972,0.7793333333333333,Imitate,0.8313333333333334,910
2536,2,4,100,DT,0.972,0.7793333333333333,Mimic (ours),0.9166666666666666,534
2536,2,4,100,SVM,0.9486666666666667,0.8366666666666667,GMM,0.894,339
2536,2,4,100,SVM,0.9486666666666667,0.8366666666666667,Imitate,0.816,910
2536,2,4,100,SVM,0.9486666666666667,0.8366666666666667,Mimic (ours),0.89,534
2536,2,4,100,RF,0.9866666666666667,0.7773333333333333,GMM,0.8566666666666667,339
2536,2,4,100,RF,0.9866666666666667,0.7773333333333333,Imitate,0.8126666666666666,910
2536,2,4,100,RF,0.9866666666666667,0.7773333333333333,Mimic (ours),0.9213333333333333,534
2894,2,5,100,DT,0.9946666666666667,0.8473333333333334,GMM,0.8346666666666667,371
2894,2,5,100,DT,0.9946666666666667,0.8473333333333334,Imitate,0.9193333333333333,897
2894,2,5,100,DT,0.9946666666666667,0.8473333333333334,Mimic (ours),0.9253333333333333,350
2894,2,5,100,SVM,0.9873333333333333,0.8626666666666667,GMM,0.8893333333333333,371
2894,2,5,100,SVM,0.9873333333333333,0.8626666666666667,Imitate,0.908,897
2894,2,5,100,SVM,0.9873333333333333,0.8626666666666667,Mimic (ours),0.9306666666666666,350
2894,2,5,100,RF,0.9986666666666667,0.9013333333333333,GMM,0.9066666666666666,371
2894,2,5,100,RF,0.9986666666666667,0.9013333333333333,Imitate,0.92,897
2894,2,5,100,RF,0.9986666666666667,0.9013333333333333,Mimic (ours),0.9453333333333334,350
3963,2,5,100,DT,0.9666666666666667,0.824,GMM,0.828,364
3963,2,5,100,DT,0.9666666666666667,0.824,Imitate,0.884,1547
3963,2,5,100,DT,0.9666666666666667,0.824,Mimic (ours),0.8733333333333333,471
3963,2,5,100,SVM,0.9666666666666667,0.8593333333333333,GMM,0.8726666666666667,364
3963,2,5,100,SVM,0.9666666666666667,0.8593333333333333,Imitate,0.894,1547
3963,2,5,100,SVM,0.9666666666666667,0.8593333333333333,Mimic (ours),0.9073333333333333,471
3963,2,5,100,RF,0.9866666666666667,0.8513333333333334,GMM,0.8526666666666667,364
3963,2,5,100,RF,0.9866666666666667,0.8513333333333334,Imitate,0.9,1547
3963,2,5,100,RF,0.9866666666666667,0.8513333333333334,Mimic (ours),0.8926666666666667,471
4385,2,5,100,DT,0.994,0.892,GMM,0.932,256
4385,2,5,100,DT,0.994,0.892,Imitate,0.9446666666666667,1034
4385,2,5,100,DT,0.994,0.892,Mimic (ours),0.9506666666666667,368
4385,2,5,100,SVM,0.9946666666666667,0.9193333333333333,GMM,0.9426666666666667,256
4385,2,5,100,SVM,0.9946666666666667,0.9193333333333333,Imitate,0.97,1034
4385,2,5,100,SVM,0.9946666666666667,0.9193333333333333,Mimic (ours),0.9373333333333334,368
4385,2,5,100,RF,0.9993333333333333,0.9266666666666666,GMM,0.942,256
4385,2,5,100,RF,0.9993333333333333,0.9266666666666666,Imitate,0.9753333333333334,1034
4385,2,5,100,RF,0.9993333333333333,0.9266666666666666,Mimic (ours),0.952,368
10828,2,5,100,DT,0.9926666666666667,0.8393333333333334,GMM,0.9093333333333333,305
10828,2,5,100,DT,0.9926666666666667,0.8393333333333334,Imitate,0.9066666666666666,1560
10828,2,5,100,DT,0.9926666666666667,0.8393333333333334,Mimic (ours),0.8313333333333334,302
10828,2,5,100,SVM,0.982,0.8486666666666667,GMM,0.892,305
10828,2,5,100,SVM,0.982,0.8486666666666667,Imitate,0.9133333333333333,1560
10828,2,5,100,SVM,0.982,0.8486666666666667,Mimic (ours),0.8526666666666667,302
10828,2,5,100,RF,0.9953333333333333,0.8726666666666667,GMM,0.948,305
10828,2,5,100,RF,0.9953333333333333,0.8726666666666667,Imitate,0.904,1560
10828,2,5,100,RF,0.9953333333333333,0.8726666666666667,Mimic (ours),0.9413333333333334,302
2419,2,5,100,DT,0.9873333333333333,0.8573333333333333,GMM,0.8913333333333333,423
2419,2,5,100,DT,0.9873333333333333,0.8573333333333333,Imitate,0.8933333333333333,243
2419,2,5,100,DT,0.9873333333333333,0.8573333333333333,Mimic (ours),0.9393333333333334,463
2419,2,5,100,SVM,0.9866666666666667,0.85,GMM,0.9,423
2419,2,5,100,SVM,0.9866666666666667,0.85,Imitate,0.8566666666666667,243
2419,2,5,100,SVM,0.9866666666666667,0.85,Mimic (ours),0.9246666666666666,463
2419,2,5,100,RF,0.994,0.856,GMM,0.882,423
2419,2,5,100,RF,0.994,0.856,Imitate,0.8766666666666667,243
2419,2,5,100,RF,0.994,0.856,Mimic (ours),0.9393333333333334,463
4444,2,5,100,DT,0.978,0.8213333333333334,GMM,0.928,337
4444,2,5,100,DT,0.978,0.8213333333333334,Imitate,0.9073333333333333,1408
4444,2,5,100,DT,0.978,0.8213333333333334,Mimic (ours),0.898,359
4444,2,5,100,SVM,0.9933333333333333,0.882,GMM,0.9126666666666666,337
4444,2,5,100,SVM,0.9933333333333333,0.882,Imitate,0.9046666666666666,1408
4444,2,5,100,SVM,0.9933333333333333,0.882,Mimic (ours),0.92,359
4444,2,5,100,RF,0.9893333333333333,0.8473333333333334,GMM,0.9006666666666666,337
4444,2,5,100,RF,0.9893333333333333,0.8473333333333334,Imitate,0.9246666666666666,1408
4444,2,5,100,RF,0.9893333333333333,0.8473333333333334,Mimic (ours),0.9093333333333333,359
2341,2,5,100,DT,0.964,0.8373333333333334,GMM,0.89,449
2341,2,5,100,DT,0.964,0.8373333333333334,Imitate,0.9093333333333333,777
2341,2,5,100,DT,0.964,0.8373333333333334,Mimic (ours),0.9026666666666666,356
2341,2,5,100,SVM,0.9626666666666667,0.8593333333333333,GMM,0.8806666666666667,449
2341,2,5,100,SVM,0.9626666666666667,0.8593333333333333,Imitate,0.8553333333333333,777
2341,2,5,100,SVM,0.9626666666666667,0.8593333333333333,Mimic (ours),0.9133333333333333,356
2341,2,5,100,RF,0.984,0.868,GMM,0.8973333333333333,449
2341,2,5,100,RF,0.984,0.868,Imitate,0.8633333333333333,777
2341,2,5,100,RF,0.984,0.868,Mimic (ours),0.9453333333333334,356
11109,2,5,100,DT,0.9853333333333333,0.8286666666666667,GMM,0.944,315
11109,2,5,100,DT,0.9853333333333333,0.8286666666666667,Imitate,0.8566666666666667,1015
11109,2,5,100,DT,0.9853333333333333,0.8286666666666667,Mimic (ours),0.8926666666666667,292
11109,2,5,100,SVM,0.9926666666666667,0.9586666666666667,GMM,0.958,315
11109,2,5,100,SVM,0.9926666666666667,0.9586666666666667,Imitate,0.92,1015
11109,2,5,100,SVM,0.9926666666666667,0.9586666666666667,Mimic (ours),0.958,292
11109,2,5,100,RF,0.996,0.908,GMM,0.9446666666666667,315
11109,2,5,100,RF,0.996,0.908,Imitate,0.8793333333333333,1015
11109,2,5,100,RF,0.996,0.908,Mimic (ours),0.9346666666666666,292
4291,2,5,100,DT,0.976,0.902,GMM,0.93,358
4291,2,5,100,DT,0.976,0.902,Imitate,0.9046666666666666,841
4291,2,5,100,DT,0.976,0.902,Mimic (ours),0.9286666666666666,372
4291,2,5,100,SVM,0.9706666666666667,0.8306666666666667,GMM,0.84,358
4291,2,5,100,SVM,0.9706666666666667,0.8306666666666667,Imitate,0.84,841
4291,2,5,100,SVM,0.9706666666666667,0.8306666666666667,Mimic (ours),0.8333333333333334,372
4291,2,5,100,RF,0.986,0.8446666666666667,GMM,0.89,358
4291,2,5,100,RF,0.986,0.8446666666666667,Imitate,0.8706666666666667,841
4291,2,5,100,RF,0.986,0.8446666666666667,Mimic (ours),0.8773333333333333,372
9084,2,5,100,DT,0.956,0.8233333333333334,GMM,0.8693333333333333,319
9084,2,5,100,DT,0.956,0.8233333333333334,Imitate,0.7946666666666666,1656
9084,2,5,100,DT,0.956,0.8233333333333334,Mimic (ours),0.896,737
9084,2,5,100,SVM,0.9646666666666667,0.8233333333333334,GMM,0.8466666666666667,319
9084,2,5,100,SVM,0.9646666666666667,0.8233333333333334,Imitate,0.818,1656
9084,2,5,100,SVM,0.9646666666666667,0.8233333333333334,Mimic (ours),0.8806666666666667,737
9084,2,5,100,RF,0.9766666666666667,0.8346666666666667,GMM,0.884,319
9084,2,5,100,RF,0.9766666666666667,0.8346666666666667,Imitate,0.8213333333333334,1656
9084,2,5,100,RF,0.9766666666666667,0.8346666666666667,Mimic (ours),0.898,737
5885,2,5,100,DT,0.9753333333333334,0.8686666666666667,GMM,0.9173333333333333,374
5885,2,5,100,DT,0.9753333333333334,0.8686666666666667,Imitate,0.8706666666666667,1059
5885,2,5,100,DT,0.9753333333333334,0.8686666666666667,Mimic (ours),0.886,313
5885,2,5,100,SVM,0.9766666666666667,0.8413333333333334,GMM,0.8606666666666667,374
5885,2,5,100,SVM,0.9766666666666667,0.8413333333333334,Imitate,0.846,1059
5885,2,5,100,SVM,0.9766666666666667,0.8413333333333334,Mimic (ours),0.86,313
5885,2,5,100,RF,0.9866666666666667,0.8566666666666667,GMM,0.924,374
5885,2,5,100,RF,0.9866666666666667,0.8566666666666667,Imitate,0.8766666666666667,1059
5885,2,5,100,RF,0.9866666666666667,0.8566666666666667,Mimic (ours),0.9173333333333333,313
6022,2,5,100,DT,0.99,0.8886666666666667,GMM,0.9806666666666667,636
6022,2,5,100,DT,0.99,0.8886666666666667,Imitate,0.9106666666666666,1007
6022,2,5,100,DT,0.99,0.8886666666666667,Mimic (ours),0.9393333333333334,354
6022,2,5,100,SVM,0.9986666666666667,0.9546666666666667,GMM,0.994,636
6022,2,5,100,SVM,0.9986666666666667,0.9546666666666667,Imitate,0.9793333333333333,1007
6022,2,5,100,SVM,0.9986666666666667,0.9546666666666667,Mimic (ours),0.9906666666666667,354
6022,2,5,100,RF,0.998,0.9546666666666667,GMM,0.992,636
6022,2,5,100,RF,0.998,0.9546666666666667,Imitate,0.9553333333333334,1007
6022,2,5,100,RF,0.998,0.9546666666666667,Mimic (ours),0.9926666666666667,354
4444,2,5,100,DT,0.98,0.8206666666666667,GMM,0.874,328
4444,2,5,100,DT,0.98,0.8206666666666667,Imitate,0.844,1306
4444,2,5,100,DT,0.98,0.8206666666666667,Mimic (ours),0.9286666666666666,381
4444,2,5,100,SVM,0.9933333333333333,0.882,GMM,0.8993333333333333,328
4444,2,5,100,SVM,0.9933333333333333,0.882,Imitate,0.8526666666666667,1306
4444,2,5,100,SVM,0.9933333333333333,0.882,Mimic (ours),0.9446666666666667,381
4444,2,5,100,RF,0.9906666666666667,0.8373333333333334,GMM,0.872,328
4444,2,5,100,RF,0.9906666666666667,0.8373333333333334,Imitate,0.838,1306
4444,2,5,100,RF,0.9906666666666667,0.8373333333333334,Mimic (ours),0.9213333333333333,381
9206,2,5,100,DT,0.952,0.8173333333333334,GMM,0.8073333333333333,376
9206,2,5,100,DT,0.952,0.8173333333333334,Imitate,0.808,1231
9206,2,5,100,DT,0.952,0.8173333333333334,Mimic (ours),0.82,315
9206,2,5,100,SVM,0.95,0.8566666666666667,GMM,0.8606666666666667,376
9206,2,5,100,SVM,0.95,0.8566666666666667,Imitate,0.854,1231
9206,2,5,100,SVM,0.95,0.8566666666666667,Mimic (ours),0.8546666666666667,315
9206,2,5,100,RF,0.9646666666666667,0.8213333333333334,GMM,0.8313333333333334,376
9206,2,5,100,RF,0.9646666666666667,0.8213333333333334,Imitate,0.8153333333333334,1231
9206,2,5,100,RF,0.9646666666666667,0.8213333333333334,Mimic (ours),0.8233333333333334,315
9459,2,5,100,DT,0.9846666666666667,0.7133333333333334,GMM,0.8593333333333333,434
9459,2,5,100,DT,0.9846666666666667,0.7133333333333334,Imitate,0.7606666666666667,1460
9459,2,5,100,DT,0.9846666666666667,0.7133333333333334,Mimic (ours),0.858,496
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,GMM,0.812,434
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,Imitate,0.7813333333333333,1460
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,Mimic (ours),0.8166666666666667,496
9459,2,5,100,RF,0.9893333333333333,0.8193333333333334,GMM,0.8553333333333333,434
9459,2,5,100,RF,0.9893333333333333,0.8193333333333334,Imitate,0.786,1460
9459,2,5,100,RF,0.9893333333333333,0.8193333333333334,Mimic (ours),0.8926666666666667,496
3969,2,5,100,DT,0.9986666666666667,0.9853333333333333,GMM,0.9866666666666667,278
3969,2,5,100,DT,0.9986666666666667,0.9853333333333333,Imitate,0.9786666666666667,948
3969,2,5,100,DT,0.9986666666666667,0.9853333333333333,Mimic (ours),0.9966666666666667,473
3969,2,5,100,SVM,1.0,0.8813333333333333,GMM,0.8973333333333333,278
3969,2,5,100,SVM,1.0,0.8813333333333333,Imitate,0.9246666666666666,948
3969,2,5,100,SVM,1.0,0.8813333333333333,Mimic (ours),0.9746666666666667,473
3969,2,5,100,RF,1.0,0.9913333333333333,GMM,0.992,278
3969,2,5,100,RF,1.0,0.9913333333333333,Imitate,0.99,948
3969,2,5,100,RF,1.0,0.9913333333333333,Mimic (ours),0.9993333333333333,473
1672,2,5,100,DT,0.984,0.73,GMM,0.8486666666666667,269
1672,2,5,100,DT,0.984,0.73,Imitate,0.8286666666666667,758
1672,2,5,100,DT,0.984,0.73,Mimic (ours),0.7946666666666666,403
1672,2,5,100,SVM,0.9893333333333333,0.9193333333333333,GMM,0.932,269
1672,2,5,100,SVM,0.9893333333333333,0.9193333333333333,Imitate,0.906,758
1672,2,5,100,SVM,0.9893333333333333,0.9193333333333333,Mimic (ours),0.932,403
1672,2,5,100,RF,0.9886666666666667,0.7766666666666666,GMM,0.8746666666666667,269
1672,2,5,100,RF,0.9886666666666667,0.7766666666666666,Imitate,0.876,758
1672,2,5,100,RF,0.9886666666666667,0.7766666666666666,Mimic (ours),0.8833333333333333,403
6538,2,5,100,DT,0.978,0.8013333333333333,GMM,0.9646666666666667,420
6538,2,5,100,DT,0.978,0.8013333333333333,Imitate,0.7766666666666666,706
6538,2,5,100,DT,0.978,0.8013333333333333,Mimic (ours),0.946,271
6538,2,5,100,SVM,0.964,0.8533333333333334,GMM,0.9393333333333334,420
6538,2,5,100,SVM,0.964,0.8533333333333334,Imitate,0.852,706
6538,2,5,100,SVM,0.964,0.8533333333333334,Mimic (ours),0.9,271
6538,2,5,100,RF,0.9926666666666667,0.8553333333333333,GMM,0.9826666666666667,420
6538,2,5,100,RF,0.9926666666666667,0.8553333333333333,Imitate,0.8353333333333334,706
6538,2,5,100,RF,0.9926666666666667,0.8553333333333333,Mimic (ours),0.976,271
9459,2,5,100,DT,0.98,0.7353333333333333,GMM,0.9426666666666667,603
9459,2,5,100,DT,0.98,0.7353333333333333,Imitate,0.814,1461
9459,2,5,100,DT,0.98,0.7353333333333333,Mimic (ours),0.946,405
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,GMM,0.8453333333333334,603
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,Imitate,0.798,1461
9459,2,5,100,SVM,0.9433333333333334,0.7366666666666667,Mimic (ours),0.8133333333333334,405
9459,2,5,100,RF,0.988,0.8433333333333334,GMM,0.954,603
9459,2,5,100,RF,0.988,0.8433333333333334,Imitate,0.8426666666666667,1461
9459,2,5,100,RF,0.988,0.8433333333333334,Mimic (ours),0.9453333333333334,405
8469,2,5,100,DT,0.9873333333333333,0.7606666666666667,GMM,0.9726666666666667,434
8469,2,5,100,DT,0.9873333333333333,0.7606666666666667,Imitate,0.924,629
8469,2,5,100,DT,0.9873333333333333,0.7606666666666667,Mimic (ours),0.94,447
8469,2,5,100,SVM,0.9933333333333333,0.89,GMM,0.9853333333333333,434
8469,2,5,100,SVM,0.9933333333333333,0.89,Imitate,0.9266666666666666,629
8469,2,5,100,SVM,0.9933333333333333,0.89,Mimic (ours),0.99,447
8469,2,5,100,RF,0.996,0.79,GMM,0.972,434
8469,2,5,100,RF,0.996,0.79,Imitate,0.9406666666666667,629
8469,2,5,100,RF,0.996,0.79,Mimic (ours),0.958,447
8402,2,5,100,DT,0.9913333333333333,0.866,GMM,0.898,374
8402,2,5,100,DT,0.9913333333333333,0.866,Imitate,0.8666666666666667,984
8402,2,5,100,DT,0.9913333333333333,0.866,Mimic (ours),0.8926666666666667,342
8402,2,5,100,SVM,0.998,0.91,GMM,0.96,374
8402,2,5,100,SVM,0.998,0.91,Imitate,0.9346666666666666,984
8402,2,5,100,SVM,0.998,0.91,Mimic (ours),0.946,342
8402,2,5,100,RF,0.9973333333333333,0.8546666666666667,GMM,0.926,374
8402,2,5,100,RF,0.9973333333333333,0.8546666666666667,Imitate,0.9506666666666667,984
8402,2,5,100,RF,0.9973333333333333,0.8546666666666667,Mimic (ours),0.9046666666666666,342
3189,2,5,100,DT,0.9533333333333334,0.8513333333333334,GMM,0.916,553
3189,2,5,100,DT,0.9533333333333334,0.8513333333333334,Imitate,0.8806666666666667,1030
3189,2,5,100,DT,0.9533333333333334,0.8513333333333334,Mimic (ours),0.928,563
3189,2,5,100,SVM,0.9333333333333333,0.8326666666666667,GMM,0.8933333333333333,553
3189,2,5,100,SVM,0.9333333333333333,0.8326666666666667,Imitate,0.88,1030
3189,2,5,100,SVM,0.9333333333333333,0.8326666666666667,Mimic (ours),0.8986666666666666,563
3189,2,5,100,RF,0.974,0.8506666666666667,GMM,0.9346666666666666,553
3189,2,5,100,RF,0.974,0.8506666666666667,Imitate,0.902,1030
3189,2,5,100,RF,0.974,0.8506666666666667,Mimic (ours),0.952,563
9206,2,5,100,DT,0.956,0.8153333333333334,GMM,0.8313333333333334,287
9206,2,5,100,DT,0.956,0.8153333333333334,Imitate,0.7946666666666666,1254
9206,2,5,100,DT,0.956,0.8153333333333334,Mimic (ours),0.814,332
9206,2,5,100,SVM,0.95,0.8566666666666667,GMM,0.8546666666666667,287
9206,2,5,100,SVM,0.95,0.8566666666666667,Imitate,0.8386666666666667,1254
9206,2,5,100,SVM,0.95,0.8566666666666667,Mimic (ours),0.8526666666666667,332
9206,2,5,100,RF,0.966,0.8186666666666667,GMM,0.822,287
9206,2,5,100,RF,0.966,0.8186666666666667,Imitate,0.7913333333333333,1254
9206,2,5,100,RF,0.966,0.8186666666666667,Mimic (ours),0.8206666666666667,332
9206,2,5,100,DT,0.9553333333333334,0.814,GMM,0.8253333333333334,337
9206,2,5,100,DT,0.9553333333333334,0.814,Imitate,0.8186666666666667,1144
9206,2,5,100,DT,0.9553333333333334,0.814,Mimic (ours),0.8486666666666667,284
9206,2,5,100,SVM,0.95,0.8566666666666667,GMM,0.8613333333333333,337
9206,2,5,100,SVM,0.95,0.8566666666666667,Imitate,0.844,1144
9206,2,5,100,SVM,0.95,0.8566666666666667,Mimic (ours),0.8566666666666667,284
9206,2,5,100,RF,0.968,0.826,GMM,0.818,337
9206,2,5,100,RF,0.968,0.826,Imitate,0.808,1144
9206,2,5,100,RF,0.968,0.826,Mimic (ours),0.826,284
9206,2,5,100,DT,0.956,0.812,GMM,0.8706666666666667,442
9206,2,5,100,DT,0.956,0.812,Imitate,0.8013333333333333,1258
9206,2,5,100,DT,0.956,0.812,Mimic (ours),0.8026666666666666,249
9206,2,5,100,SVM,0.95,0.8566666666666667,GMM,0.9106666666666666,442
9206,2,5,100,SVM,0.95,0.8566666666666667,Imitate,0.8473333333333334,1258
9206,2,5,100,SVM,0.95,0.8566666666666667,Mimic (ours),0.8593333333333333,249
9206,2,5,100,RF,0.9633333333333334,0.814,GMM,0.8993333333333333,442
9206,2,5,100,RF,0.9633333333333334,0.814,Imitate,0.8093333333333333,1258
9206,2,5,100,RF,0.9633333333333334,0.814,Mimic (ours),0.8146666666666667,249
1809,2,5,100,DT,0.9886666666666667,0.8553333333333333,GMM,0.8813333333333333,331
1809,2,5,100,DT,0.9886666666666667,0.8553333333333333,Imitate,0.8153333333333334,254
1809,2,5,100,DT,0.9886666666666667,0.8553333333333333,Mimic (ours),0.8853333333333333,336
1809,2,5,100,SVM,0.9906666666666667,0.8773333333333333,GMM,0.878,331
1809,2,5,100,SVM,0.9906666666666667,0.8773333333333333,Imitate,0.8846666666666667,254
1809,2,5,100,SVM,0.9906666666666667,0.8773333333333333,Mimic (ours),0.8733333333333333,336
1809,2,5,100,RF,0.992,0.8906666666666667,GMM,0.8793333333333333,331
1809,2,5,100,RF,0.992,0.8906666666666667,Imitate,0.89,254
1809,2,5,100,RF,0.992,0.8906666666666667,Mimic (ours),0.9006666666666666,336
4691,2,5,100,DT,0.9726666666666667,0.9133333333333333,GMM,0.9253333333333333,422
4691,2,5,100,DT,0.9726666666666667,0.9133333333333333,Imitate,0.908,535
4691,2,5,100,DT,0.9726666666666667,0.9133333333333333,Mimic (ours),0.9253333333333333,349
4691,2,5,100,SVM,0.964,0.8306666666666667,GMM,0.8853333333333333,422
4691,2,5,100,SVM,0.964,0.8306666666666667,Imitate,0.876,535
4691,2,5,100,SVM,0.964,0.8306666666666667,Mimic (ours),0.8553333333333333,349
4691,2,5,100,RF,0.9826666666666667,0.8786666666666667,GMM,0.9446666666666667,422
4691,2,5,100,RF,0.9826666666666667,0.8786666666666667,Imitate,0.9373333333333334,535
4691,2,5,100,RF,0.9826666666666667,0.8786666666666667,Mimic (ours),0.9393333333333334,349
7556,2,5,100,DT,0.9813333333333333,0.8173333333333334,GMM,0.9393333333333334,459
7556,2,5,100,DT,0.9813333333333333,0.8173333333333334,Imitate,0.8666666666666667,1143
7556,2,5,100,DT,0.9813333333333333,0.8173333333333334,Mimic (ours),0.8966666666666666,369
7556,2,5,100,SVM,0.98,0.9333333333333333,GMM,0.9526666666666667,459
7556,2,5,100,SVM,0.98,0.9333333333333333,Imitate,0.9473333333333334,1143
7556,2,5,100,SVM,0.98,0.9333333333333333,Mimic (ours),0.9553333333333334,369
7556,2,5,100,RF,0.9926666666666667,0.7646666666666667,GMM,0.9053333333333333,459
7556,2,5,100,RF,0.9926666666666667,0.7646666666666667,Imitate,0.916,1143
7556,2,5,100,RF,0.9926666666666667,0.7646666666666667,Mimic (ours),0.9186666666666666,369
3858,3,2,100,DT,0.914,0.7733333333333333,GMM,0.8486666666666667,246
3858,3,2,100,DT,0.914,0.7733333333333333,Imitate,0.7526666666666667,1386
3858,3,2,100,DT,0.914,0.7733333333333333,Mimic (ours),0.88,508
3858,3,2,100,SVM,0.902,0.798,GMM,0.8153333333333334,246
3858,3,2,100,SVM,0.902,0.798,Imitate,0.636,1386
3858,3,2,100,SVM,0.902,0.798,Mimic (ours),0.8486666666666667,508
3858,3,2,100,RF,0.9233333333333333,0.7766666666666666,GMM,0.8233333333333334,246
3858,3,2,100,RF,0.9233333333333333,0.7766666666666666,Imitate,0.7553333333333333,1386
3858,3,2,100,RF,0.9233333333333333,0.7766666666666666,Mimic (ours),0.9006666666666666,508
7331,3,2,100,DT,0.852,0.7653333333333333,GMM,0.7786666666666666,299
7331,3,2,100,DT,0.852,0.7653333333333333,Imitate,0.7973333333333333,1550
7331,3,2,100,DT,0.852,0.7653333333333333,Mimic (ours),0.81,488
7331,3,2,100,SVM,0.8893333333333333,0.7633333333333333,GMM,0.778,299
7331,3,2,100,SVM,0.8893333333333333,0.7633333333333333,Imitate,0.8473333333333334,1550
7331,3,2,100,SVM,0.8893333333333333,0.7633333333333333,Mimic (ours),0.8006666666666666,488
7331,3,2,100,RF,0.8826666666666667,0.7793333333333333,GMM,0.7926666666666666,299
7331,3,2,100,RF,0.8826666666666667,0.7793333333333333,Imitate,0.814,1550
7331,3,2,100,RF,0.8826666666666667,0.7793333333333333,Mimic (ours),0.8166666666666667,488
3564,3,2,100,DT,0.966,0.7986666666666666,GMM,0.8706666666666667,214
3564,3,2,100,DT,0.966,0.7986666666666666,Imitate,0.872,1257
3564,3,2,100,DT,0.966,0.7986666666666666,Mimic (ours),0.8993333333333333,287
3564,3,2,100,SVM,0.9646666666666667,0.8626666666666667,GMM,0.9153333333333333,214
3564,3,2,100,SVM,0.9646666666666667,0.8626666666666667,Imitate,0.9026666666666666,1257
3564,3,2,100,SVM,0.9646666666666667,0.8626666666666667,Mimic (ours),0.8826666666666667,287
3564,3,2,100,RF,0.9766666666666667,0.8166666666666667,GMM,0.8686666666666667,214
3564,3,2,100,RF,0.9766666666666667,0.8166666666666667,Imitate,0.9093333333333333,1257
3564,3,2,100,RF,0.9766666666666667,0.8166666666666667,Mimic (ours),0.858,287
9431,3,2,100,DT,0.8786666666666667,0.7573333333333333,GMM,0.7966666666666666,226
9431,3,2,100,DT,0.8786666666666667,0.7573333333333333,Imitate,0.6986666666666667,1308
9431,3,2,100,DT,0.8786666666666667,0.7573333333333333,Mimic (ours),0.7766666666666666,203
9431,3,2,100,SVM,0.8473333333333334,0.7473333333333333,GMM,0.758,226
9431,3,2,100,SVM,0.8473333333333334,0.7473333333333333,Imitate,0.686,1308
9431,3,2,100,SVM,0.8473333333333334,0.7473333333333333,Mimic (ours),0.7493333333333333,203
9431,3,2,100,RF,0.8933333333333333,0.7653333333333333,GMM,0.8006666666666666,226
9431,3,2,100,RF,0.8933333333333333,0.7653333333333333,Imitate,0.7506666666666667,1308
9431,3,2,100,RF,0.8933333333333333,0.7653333333333333,Mimic (ours),0.7586666666666667,203
4110,3,2,100,DT,0.8526666666666667,0.7466666666666667,GMM,0.7873333333333333,254
